,0,1,2,3,4,5,6,7,8,9,10,11,12
9,Ahmednagar,42,3,24,1,50,13,0,10,0,2,62   ,30/04/2011
7,Ahmednagar,-,-,25,-,60,8,0,10,-23,2,62   ,30/05/2011
9,Ahmednagar,30,-1,20,-2,75,-1,0,6,-99,2,62   ,30/06/2011
9,Ahmednagar,-,-,21,-,85,5,0,17,-184,33,62   ,30/07/2011
9,Ahmednagar,29,-1,21,0,90,10,0,41,-257,6,62   ,30/08/2011
9,Ahmednagar,33,3,-,,-,-,-,-,-,-,62   ,30/09/2011
9,Ahmednagar,-,-,17,-,75,12,0,19,-61,16,62   ,30/10/2011
9,Ahmednagar,33,4,16,2,95,38,0,19,-90,16,62   ,30/11/2011
7,Ahmednagar,30,-1,6,-6,90,34,0,19,-99,16,62   ,30/12/2011
9,Ahmednagar,-,-,11,-,85,37,0,0,-2,0,62   ,31/01/2011
9,Ahmednagar,38,1,16,-3,57,24,0,0,-4,1,62   ,31/03/2011
